REGIAO_EXERC;DE_EXERC;CIE_ESCOLA;UA_EXERC;NOME_UA_EXERC;MUNICIPIO_EXERC;QUADRO_EXERC;DI;CARGO_EXERC;NOME_CARGO_EXERC;CATEG_E;TT_DIAS_FALTA_MEDICA;TT_DIAS_FALTA_JUST;TT_DIAS_FALTA_INJUST;TT_DIAS_LIC_PREMIO;TT_DIAS_LIC_GESTANTE;TT_DIAS_LIC_ACID_TRAB;TT_DIAS_LIC_INTER_PARTIC;TOT_DIAS_AUSENCIAS;TOTAL_DIAS_MES;id_interno
GDE_SP;D.E.REG. SAO BERNARDO DO CAMPO;9283;41125;"EE VINTE DE AGOSTO            ";"SAO BERNARDO DO CAMPO                  ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;15;0;0;0;15;31;348226
GDE_SP;D.E.REG. SAO BERNARDO DO CAMPO;9337;41121;EE CYNIRA PIRES SANTOS-PROFA.;"SAO BERNARDO DO CAMPO                  ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;0;31;31;198243
GDE_SP;D.E.REG. SAO BERNARDO DO CAMPO;42055;57281;"EE BRAZILIA TONDI DE LIMA     ";"SAO BERNARDO DO CAMPO                  ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;284193
GDE_SP;D.E.REG. SAO BERNARDO DO CAMPO;906669;71131;EE WALKER COSTA BARBOSA-PROF.;"SAO BERNARDO DO CAMPO                  ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;0;0;0;0;0;0;0;31;31;148199
GDE_SP;D.E.REG. SAO BERNARDO DO CAMPO;915750;82786;"EE CELIO LUIZ NEGRINI-PROF.  ";"SAO BERNARDO DO CAMPO                  ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;5;31;191201
GDE_SP;D.E.REG. SAO BERNARDO DO CAMPO;921543;20054;EE NELSON MONTEIRO PALMA-PROF.;"SAO BERNARDO DO CAMPO                  ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;144142
GDE_SP;D.E.REG. SUZANO;7024;40898;EE BRASILIO MACHADO NETO-COM.;"SUZANO                                 ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;1;0;0;0;0;0;1;31;188335
GDE_SP;D.E.REG. SUZANO;7195;40826;"EE CARLINDO REIS              ";"FERRAZ DE VASCONCELOS                  ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;O;1;0;0;0;0;0;0;1;31;465153
GDE_SP;D.E.REG. SUZANO;7262;40832;"EE IGNES CORREA ALLEN-PROFA. ";"FERRAZ DE VASCONCELOS                  ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;268283
GDE_SP;D.E.REG. SUZANO;35531;46303;EE PAULO AMERICO PAGANUCCI-PF.;"FERRAZ DE VASCONCELOS                  ";QM-DOCENTE;1;5774;PROFESSOR DE ENSINO FUNDAMENTAL E MEDIO;O;0;0;0;0;0;0;0;31;31;410789
GDE_SP;D.E.REG. SUZANO;284361;29169;"EE PAULO KOBAYASHI-PROF.     ";"SUZANO                                 ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;O;1;0;0;0;0;0;0;1;31;480352
GDE_SP;D.E.REG. SUZANO;352603;91985;EE GILBERTO DE CARVALHO-PROF.;"SUZANO                                 ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;21;0;0;21;31;144831
GDE_SP;D.E.REG. SUZANO;902949;69001;"EE ALICE ROMANOS-PROFA.      ";"SUZANO                                 ";QM-DOCENTE;1;6407;PROFESSOR EDUCACAO BASICA I;A;0;0;0;0;31;0;0;31;31;324679
GDE_SP;D.E.REG. SUZANO;902949;69001;"EE ALICE ROMANOS-PROFA.      ";"SUZANO                                 ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;189448
GDE_SP;D.E.REG. SUZANO;908460;73498;"EE ALFREDO ROBERTO            ";"SUZANO                                 ";QM-DOCENTE;1;6407;PROFESSOR EDUCACAO BASICA I;A;0;0;0;0;0;0;0;31;31;175540
GDE_SP;D.E.REG. SUZANO;916559;88730;EE JOVIANO SATIER DE LIMA-PROF;"SUZANO                                 ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;161467
GDE_SP;D.E.REG. SUZANO;916559;88730;EE JOVIANO SATIER DE LIMA-PROF;"SUZANO                                 ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;167278
GDE_SP;D.E.REG. SUZANO;923291;22712;"EE CONJ.HAB.PARQUE DOURADO II ";"FERRAZ DE VASCONCELOS                  ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;1;1;0;0;0;0;0;2;31;219084
GDE_SP;"D.E.REG. TABOAO DA SERRA ";10054;41303;EE MARIA A.MARTINS ALMEIDA-PFA;"EMBU DAS ARTES                         ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;193309
GDE_SP;"D.E.REG. TABOAO DA SERRA ";10121;41300;"EE EULALIA MALTA-PROFA.      ";"EMBU DAS ARTES                         ";QAE;1;4340;AGENTE DE SERVICOS ESCOLARES;A;0;1;0;0;0;0;0;1;31;249931
GDE_SP;"D.E.REG. TABOAO DA SERRA ";10133;41301;"EE MARIA AUXILIADORA          ";"EMBU DAS ARTES                         ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;167745
GDE_SP;"D.E.REG. TABOAO DA SERRA ";10194;41399;"EE ALIPIO OLIVEIRA SILVA-PROF ";"TABOAO DA SERRA                        ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;21;31;144164
GDE_SP;"D.E.REG. TABOAO DA SERRA ";10261;41405;"EE ALMIR PEREIRA BAHIA-REV.  ";"TABOAO DA SERRA                        ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;171352
GDE_SP;"D.E.REG. TABOAO DA SERRA ";10261;41405;"EE ALMIR PEREIRA BAHIA-REV.  ";"TABOAO DA SERRA                        ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;31;0;0;0;0;31;31;168002
GDE_SP;"D.E.REG. TABOAO DA SERRA ";10352;41400;"EE WANDYCK FREITAS-JORNAL.   ";"TABOAO DA SERRA                        ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;O;1;0;0;0;0;0;0;1;31;468803
GDE_SP;"D.E.REG. TABOAO DA SERRA ";40654;55222;"EE MARIA NELIDA S.MELLO-DONA  ";"EMBU DAS ARTES                         ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;247336
GDE_SP;"D.E.REG. TABOAO DA SERRA ";44842;59099;"EE HUGO CAROTINI              ";"EMBU DAS ARTES                         ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;1;0;0;0;0;0;0;1;31;148998
GDE_SP;"D.E.REG. TABOAO DA SERRA ";902494;67104;"EE JOSE ROBERTO PACHECO       ";"TABOAO DA SERRA                        ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;31;0;0;0;31;31;356753
GDE_SP;"D.E.REG. TABOAO DA SERRA ";906426;71113;"EE LUCIA CASTRO BUENO-PROFA   ";"TABOAO DA SERRA                        ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;31;31;31;216986
GDE_SP;"D.E.REG. TABOAO DA SERRA ";923758;22953;"EE JORGE AMADO-ESCRITOR       ";"EMBU DAS ARTES                         ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;239003
GDE_SP;"D.E.REG. TABOAO DA SERRA ";924436;24453;"EE RODOLFO J.COSTA E SILVA   ";"EMBU DAS ARTES                         ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;0;31;31;227137
INTERIOR;D.E.REG. ADAMANTINA;30806;44525;"EE HELEN KELLER               ";"ADAMANTINA                             ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;15;31;135712
INTERIOR;D.E.REG. ADAMANTINA;31069;44552;"EE JOEL AGUIAR-PROF.         ";"PACAEMBU                               ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;1;31;272649
INTERIOR;D.E.REG. ADAMANTINA;31525;44577;EE IDENE RODRIGUES SANTOS-PROF;"JUNQUEIROPOLIS                         ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;194875
INTERIOR;D.E.REG. AMERICANA;16962;42841;EE SILVINO JOSE OLIVEIRA-PROF.;"AMERICANA                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;1;0;0;0;0;0;0;1;31;152086
INTERIOR;D.E.REG. AMERICANA;17188;42830;"EE ARY MENEGATTO-PROF.       ";"AMERICANA                              ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;30;30;31;156095
INTERIOR;D.E.REG. AMERICANA;17334;42837;EE OLYMPIA BARTH OLIVEIRA-PROF;"AMERICANA                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;2;0;0;0;0;0;30;31;362652
INTERIOR;D.E.REG. AMERICANA;17334;42837;EE OLYMPIA BARTH OLIVEIRA-PROF;"AMERICANA                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;5;31;221434
INTERIOR;D.E.REG. AMERICANA;903784;69058;"EE ALEXANDRE BASSORA          ";"NOVA ODESSA                            ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;255373
INTERIOR;D.E.REG. AMERICANA;905574;70779;EE JOAQUIM RODRIGUES AZENHA-DR;"NOVA ODESSA                            ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;251983
INTERIOR;D.E.REG. AMERICANA;907297;73375;EE IDALINA G.MIRANDOLA-PROFA.;"AMERICANA                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;285737
INTERIOR;D.E.REG. AMERICANA;909324;77180;EE JOSE DOMINGUES RODRIGUES-PF;"SANTA BARBARA D'OESTE                  ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;274526
INTERIOR;D.E.REG. ANDRADINA;29397;44364;"EE AUGUSTO MARIANI-DR.       ";"ANDRADINA                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;197624
INTERIOR;D.E.REG. ANDRADINA;29506;44421;"EE JUVENTINO NOGUEIRA RAMOS   ";"GUARACAI                               ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;31;31;31;227353
INTERIOR;D.E.REG. ANDRADINA;29506;44421;"EE JUVENTINO NOGUEIRA RAMOS   ";"GUARACAI                               ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;0;0;0;0;0;0;0;31;31;237454
INTERIOR;D.E.REG. ANDRADINA;30740;45697;"EE ARNO HAUSSER               ";"ILHA SOLTEIRA                          ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;O;1;0;0;0;0;0;0;6;31;467825
INTERIOR;"D.E.REG. APIAI ";46848;60948;"EE ROSARIA JANUZZI-PROFA.    ";"APIAI                                  ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;0;0;0;0;0;0;0;31;31;136076
INTERIOR;"D.E.REG. APIAI ";913546;80853;"EE ANTONIO DRAGONE   PADRE    ";"GUAPIARA                               ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;233027
INTERIOR;D.E.REG. ARACATUBA;29737;44341;EE LICOLINA V.REIS ALVES-PROFA;"ARACATUBA                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;0;15;31;344494
INTERIOR;D.E.REG. ARACATUBA;29737;44341;EE LICOLINA V.REIS ALVES-PROFA;"ARACATUBA                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;1;0;10;0;0;0;11;31;239566
INTERIOR;D.E.REG. ARACATUBA;29762;44322;EE NILCE MAIA SOUTO MELO-PROFA;"ARACATUBA                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;236033
INTERIOR;D.E.REG. ARACATUBA;29774;44336;EE JOSE AUGUSTO L.BORGES-PROF.;"ARACATUBA                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;31;31;31;336142
INTERIOR;D.E.REG. ARACATUBA;29798;44339;"EE MANOEL BENTO CRUZ          ";"ARACATUBA                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;6;31;198077
INTERIOR;D.E.REG. ARACATUBA;29877;44333;EE PURCINA ELISA ALMEIDA-PROFA;"ARACATUBA                              ";QAE;1;4340;AGENTE DE SERVICOS ESCOLARES;A;0;0;0;0;0;0;0;27;31;132098
INTERIOR;D.E.REG. ARACATUBA;29877;44333;EE PURCINA ELISA ALMEIDA-PROFA;"ARACATUBA                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;12;0;0;0;0;31;31;248768
INTERIOR;D.E.REG. ARACATUBA;30089;44332;"EE JOUBERT DE CARVALHO-DR.   ";"ARACATUBA                              ";QAE;1;4340;AGENTE DE SERVICOS ESCOLARES;A;0;0;0;0;0;0;0;2;31;212680
INTERIOR;D.E.REG. ARACATUBA;907224;73369;"EE ABRANCHE JOSE-PROF.       ";"ARACATUBA                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;182861
INTERIOR;D.E.REG. ARACATUBA;907224;73369;"EE ABRANCHE JOSE-PROF.       ";"ARACATUBA                              ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;295897
INTERIOR;D.E.REG. ARARAQUARA;21830;43471;EE       DINORA M.GOMES PROFA.;"AMERICO BRASILIENSE                    ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;20;31;238892
INTERIOR;D.E.REG. ARARAQUARA;21921;43482;"EE ALFREDO E.NOGUEIRA         ";"TRABIJU                                ";QM-DOCENTE;1;6407;PROFESSOR EDUCACAO BASICA I;F;0;0;0;0;0;0;0;31;31;176017
INTERIOR;D.E.REG. ARARAQUARA;21933;43386;"EE NARCISO DA SILVA CESAR     ";"ARARAQUARA                             ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;31;0;0;31;31;293799
INTERIOR;D.E.REG. ARARAQUARA;462330;95289;"EE JOAQUIM P.M.JR.MACHADINHO  ";"ARARAQUARA                             ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;0;26;31;346779
INTERIOR;D.E.REG. ARARAQUARA;497381;97162;"EE JARDIM BUSCARDI            ";"MATAO                                  ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;1;0;0;0;0;0;0;1;31;194536
INTERIOR;"D.E.REG. ASSIS ";33339;44956;"EE ISIDORO BAPTISTA           ";"PARAGUACU PAULISTA                     ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;1;0;0;0;0;0;0;1;31;355670
GDE_SP;D.E.REG. SUZANO;923849;23494;EE OLAVO LEONEL FERREIRA-PROF.;"SUZANO                                 ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;212432
GDE_SP;D.E.REG. SUZANO;925846;26822;EE TOCHICHICO YOCHICAVA-PROF.;"SUZANO                                 ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;353618
GDE_SP;"D.E.REG. TABOAO DA SERRA ";10133;41301;"EE MARIA AUXILIADORA          ";"EMBU DAS ARTES                         ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;226949
GDE_SP;"D.E.REG. TABOAO DA SERRA ";10248;41401;"EE JOAO CALY-PROF.           ";"TABOAO DA SERRA                        ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;1;0;0;0;0;0;0;1;31;233401
GDE_SP;"D.E.REG. TABOAO DA SERRA ";10259;41396;"EE ANTONIO INACIO MACIEL      ";"TABOAO DA SERRA                        ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;0;28;31;274858
GDE_SP;"D.E.REG. TABOAO DA SERRA ";10297;41397;EE ZEICY AP.N.BAPTISTA-PROFA.;"TABOAO DA SERRA                        ";QM-SUPORTE;1;6200;DIRETOR DE ESCOLA;D;1;0;0;0;0;0;0;1;31;208176
GDE_SP;"D.E.REG. TABOAO DA SERRA ";10315;41302;EE IRACEMA BELLO ORICCHIO-DRA.;"EMBU DAS ARTES                         ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;31;0;0;31;31;145546
GDE_SP;"D.E.REG. TABOAO DA SERRA ";37114;41307;"EE TADAKIYO SAKAI             ";"EMBU DAS ARTES                         ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;30;31;234104
GDE_SP;"D.E.REG. TABOAO DA SERRA ";38600;50881;"EE JACQUES KLEIN              ";"EMBU DAS ARTES                         ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;O;1;0;0;0;0;0;0;1;31;469730
GDE_SP;"D.E.REG. TABOAO DA SERRA ";38600;50881;"EE JACQUES KLEIN              ";"EMBU DAS ARTES                         ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;0;0;0;0;0;0;0;31;31;284828
GDE_SP;"D.E.REG. TABOAO DA SERRA ";906463;71117;"EE EDGARD FRANCISCO           ";"TABOAO DA SERRA                        ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;159308
GDE_SP;"D.E.REG. TABOAO DA SERRA ";908605;74098;"EE ELI URIAS MUZEL - PROF.   ";"EMBU DAS ARTES                         ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;273443
GDE_SP;"D.E.REG. TABOAO DA SERRA ";922304;21345;EE MARIA C.MONTORA SIMOES-PROF;"EMBU DAS ARTES                         ";QM-DOCENTE;1;6407;PROFESSOR EDUCACAO BASICA I;A;0;0;0;0;0;0;0;31;31;139171
GDE_SP;"D.E.REG. TABOAO DA SERRA ";923898;23499;"EE SARA SANCHES RUSSO-PROFA. ";"EMBU DAS ARTES                         ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;31;0;0;31;31;178624
GDE_SP;"D.E.REG. TABOAO DA SERRA ";925858;27124;"EE JARDIM MAGALI              ";"EMBU DAS ARTES                         ";QM-DOCENTE;1;6407;PROFESSOR EDUCACAO BASICA I;A;0;0;0;0;0;0;31;31;31;229482
INTERIOR;D.E.REG. ADAMANTINA;0;39711;D.E.REG. ADAMANTINA;"ADAMANTINA                             ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;1;0;0;0;0;0;0;1;31;150605
INTERIOR;D.E.REG. ADAMANTINA;31112;44531;EE FLEURIDES C.MENECHINO-PROFA;"ADAMANTINA                             ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;0;31;31;209693
INTERIOR;D.E.REG. ADAMANTINA;31525;44577;EE IDENE RODRIGUES SANTOS-PROF;"JUNQUEIROPOLIS                         ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;O;1;0;0;0;20;0;0;21;31;470222
INTERIOR;D.E.REG. ADAMANTINA;911173;79292;"EE ALFREDO MACHADO            ";"DRACENA                                ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;0;31;31;211575
INTERIOR;D.E.REG. ADAMANTINA;922584;21385;EE MARIA APARECIDA LOPES-PROFA;"OSVALDO CRUZ                           ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;0;23;31;197378
INTERIOR;D.E.REG. AMERICANA;0;39666;D.E.REG. AMERICANA;"AMERICANA                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;12;0;0;0;12;31;318806
INTERIOR;D.E.REG. AMERICANA;17073;56608;"EE LUIZ ALVES-CEL.           ";"SANTA BARBARA D'OESTE                  ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;23;31;157216
INTERIOR;D.E.REG. AMERICANA;17206;42823;"EE HEITOR PENTEADO-DR.       ";"AMERICANA                              ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;F;0;0;0;0;0;0;0;31;31;204617
INTERIOR;D.E.REG. AMERICANA;903796;69062;"EE DIRCEU DIAS CARNEIRO       ";"SANTA BARBARA D'OESTE                  ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;O;0;0;0;0;0;0;0;31;31;464942
INTERIOR;D.E.REG. AMERICANA;913157;80741;EE ROMANA O.SALLES CUNHA-PROFA;"SANTA BARBARA D'OESTE                  ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;192580
INTERIOR;D.E.REG. AMERICANA;918854;2267;EE ANNA PERES DA SILVA-PROFA.;"AMERICANA                              ";QAE;1;4340;AGENTE DE SERVICOS ESCOLARES;A;0;0;0;15;0;0;0;15;31;202330
INTERIOR;D.E.REG. AMERICANA;922353;21362;"EE HENRIQUE NICOPELLI-MONS.  ";"SANTA BARBARA D'OESTE                  ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;O;1;0;0;0;0;0;0;1;31;467355
INTERIOR;D.E.REG. AMERICANA;980055;71032;CEEJA ALDA MARANGONI FRANCA-PF;"AMERICANA                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;10;0;0;0;0;10;31;165804
INTERIOR;D.E.REG. ANDRADINA;29397;44364;"EE AUGUSTO MARIANI-DR.       ";"ANDRADINA                              ";QM-DOCENTE;1;5774;PROFESSOR DE ENSINO FUNDAMENTAL E MEDIO;A;0;0;0;0;0;0;0;31;31;165363
INTERIOR;D.E.REG. ANDRADINA;29452;44431;"EE CESARE TOPPINO-PADRE       ";"LAVINIA                                ";QM-DOCENTE;1;5774;PROFESSOR DE ENSINO FUNDAMENTAL E MEDIO;O;0;0;0;0;0;0;0;31;31;278296
INTERIOR;"D.E.REG. APIAI ";14345;42634;EE ELIAS LAGES MAGALHAES-PROF.;"ITAOCA                                 ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;11;31;152012
INTERIOR;"D.E.REG. APIAI ";14394;42640;EE THEREZINHA S.PASSARO-PROFA.;"GUAPIARA                               ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;233027
INTERIOR;"D.E.REG. APIAI ";48239;61000;EE JULIA SILVEIRA MELLO-PROFA.;"RIBEIRA                                ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;149382
INTERIOR;"D.E.REG. APIAI ";912037;80499;EE MARIA B.F.RODRIGUES-PROFA.;"ITAPIRAPUA PAULISTA                    ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;186322
INTERIOR;"D.E.REG. APIAI ";913522;80850;"EE JAIME DE OLIVEIRA-PROF     ";"BARRA DO CHAPEU                        ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;294368
INTERIOR;D.E.REG. ARACATUBA;0;39706;D.E.REG. ARACATUBA;"ARACATUBA                              ";QM-SUPORTE;1;6444;SUPERVISOR DE ENSINO;A;0;0;0;15;0;0;0;15;31;346234
INTERIOR;D.E.REG. ARACATUBA;29981;44487;"EE VICENTE BARBOSA            ";"VALPARAISO                             ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;281882
INTERIOR;D.E.REG. ARACATUBA;30016;44324;EE VANIOLE D.MARQUES PAVAN-PFA;"ARACATUBA                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;31;0;0;31;31;232589
INTERIOR;D.E.REG. ARACATUBA;47612;60829;"EE SILVESTRE A.NASCIMENTO     ";"ARACATUBA                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;1;0;0;0;0;0;1;31;300736
INTERIOR;D.E.REG. ARARAQUARA;21891;43394;"EE GERALDO H.AZZISACHS-PROF. ";"ARARAQUARA                             ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;22;0;0;22;31;291005
INTERIOR;D.E.REG. ARARAQUARA;21891;43394;"EE GERALDO H.AZZISACHS-PROF. ";"ARARAQUARA                             ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;220877
INTERIOR;D.E.REG. ARARAQUARA;21970;43392;"EE VICTOR LACORTE-PROF.      ";"ARARAQUARA                             ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;0;31;31;361714
INTERIOR;D.E.REG. ARARAQUARA;22135;46433;"EE ADOLPHO THOMAZ DE AQUINO   ";"MOTUCA                                 ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;O;0;0;0;0;31;0;0;31;31;297120
INTERIOR;D.E.REG. ARARAQUARA;47405;60901;"EE LYSANIAS O.CAMPOS-PROF.   ";"ARARAQUARA                             ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;O;0;1;1;0;0;0;0;2;31;468442
INTERIOR;"D.E.REG. ASSIS ";0;39724;"D.E.REG. ASSIS ";"ASSIS                                  ";QSE;1;3899;ANALISTA  ADMINISTRATIVO;A;0;0;0;15;0;0;0;15;31;210358
INTERIOR;"D.E.REG. ASSIS ";0;39724;"D.E.REG. ASSIS ";"ASSIS                                  ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;224380
INTERIOR;"D.E.REG. ASSIS ";32992;44845;"EE ANTONIO FONTANA            ";"CANDIDO MOTA                           ";QM-DOCENTE;1;6407;PROFESSOR EDUCACAO BASICA I;A;0;0;0;0;0;0;31;31;31;208802
