REGIAO_EXERC;DE_EXERC;CIE_ESCOLA;UA_EXERC;NOME_UA_EXERC;MUNICIPIO_EXERC;QUADRO_EXERC;DI;CARGO_EXERC;NOME_CARGO_EXERC;CATEG_E;TT_DIAS_FALTA_MEDICA;TT_DIAS_FALTA_JUST;TT_DIAS_FALTA_INJUST;TT_DIAS_LIC_PREMIO;TT_DIAS_LIC_GESTANTE;TT_DIAS_LIC_PATERNIDADE;TT_DIAS_LIC_ACID_TRAB;TT_DIAS_LIC_INTER_PARTIC;TOT_DIAS_AUSENCIAS;TOTAL_DIAS_MES;id_interno
GDE_SP;D.E.REG. GUARULHOS SUL;923199;22431;EE LINDAMIL B.OLIVEIRA-PROFA.;"GUARULHOS                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;0;0;0;0;0;0;0;0;31;31;207959
GDE_SP;"D.E.REG. ITAPECERICA DA SERRA ";0;39635;"D.E.REG. ITAPECERICA DA SERRA ";"ITAPECERICA DA SERRA                   ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;0;31;31;265412
GDE_SP;"D.E.REG. ITAPECERICA DA SERRA ";10005;41316;"EE JOAO BAPTISTA DE OLIVEIRA  ";"ITAPECERICA DA SERRA                   ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;31;0;0;0;31;31;185563
GDE_SP;"D.E.REG. ITAPECERICA DA SERRA ";10285;41313;"EE PASCHOAL CARLOS MAGNO      ";"EMBU-GUACU                             ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;31;250621
GDE_SP;"D.E.REG. ITAPECERICA DA SERRA ";36407;46346;"EE JARDIM JACIRA              ";"ITAPECERICA DA SERRA                   ";QM-DOCENTE;1;5776;PROFESSOR EDUCAÇÃO BASICA I;F;0;0;0;0;0;0;0;0;31;31;207939
GDE_SP;"D.E.REG. ITAPECERICA DA SERRA ";36407;46346;"EE JARDIM JACIRA              ";"ITAPECERICA DA SERRA                   ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;31;158528
GDE_SP;"D.E.REG. ITAPECERICA DA SERRA ";44891;59101;"EE BAIRRO DAS PALMEIRAS       ";"JUQUITIBA                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;0;0;31;31;192748
GDE_SP;"D.E.REG. ITAPECERICA DA SERRA ";912402;80083;"EE FRANCISCO PAULA TEIXEIRA   ";"EMBU-GUACU                             ";QM-SUPORTE;1;6200;DIRETOR DE ESCOLA;A;0;0;0;0;0;0;0;31;31;31;357032
GDE_SP;"D.E.REG. ITAPECERICA DA SERRA ";917084;89656;"EE LUIZ SCHUNCK               ";"EMBU-GUACU                             ";QM-DOCENTE;2;6407;PROFESSOR EDUCACAO BASICA I;A;0;0;0;0;0;0;0;16;16;31;191756
GDE_SP;"D.E.REG. ITAPECERICA DA SERRA ";919007;4330;"EE CHACARA FLORIDA II         ";"EMBU-GUACU                             ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;1;0;0;0;0;0;0;0;1;31;256356
GDE_SP;"D.E.REG. ITAPEVI  ";9799;41260;"EE CAIO PRADO JUNIOR-DEPUTADO ";"BARUERI                                ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;16;0;0;0;0;16;31;350392
GDE_SP;"D.E.REG. ITAPEVI  ";9830;41261;"EE REPUBLICA DO EQUADOR       ";"BARUERI                                ";QM-DOCENTE;1;5774;PROFESSOR DE ENSINO FUNDAMENTAL E MEDIO;O;0;0;0;0;12;0;0;0;12;31;453317
GDE_SP;"D.E.REG. ITAPEVI  ";10376;41343;"EE MARIA CRISTINA LOPES       ";"JANDIRA                                ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;O;1;1;0;0;0;0;0;0;3;31;367688
GDE_SP;"D.E.REG. ITAPEVI  ";10650;41332;EE JOSE NEYDE CESAR LESSA-DR.;"ITAPEVI                                ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;13;0;0;0;0;13;31;363056
GDE_SP;"D.E.REG. ITAPEVI  ";35440;46345;"EE REPUBLICA DE CUBA          ";"BARUERI                                ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;31;193876
GDE_SP;"D.E.REG. ITAPEVI  ";48999;62341;"EE ROMEO MECCA-PADRE          ";"ITAPEVI                                ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;1;0;0;0;0;0;0;0;1;31;243993
GDE_SP;"D.E.REG. ITAPEVI  ";48999;62341;"EE ROMEO MECCA-PADRE          ";"ITAPEVI                                ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;O;1;1;0;0;0;0;0;0;2;31;496966
GDE_SP;"D.E.REG. ITAPEVI  ";48999;62341;"EE ROMEO MECCA-PADRE          ";"ITAPEVI                                ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;30;30;31;218782
GDE_SP;"D.E.REG. ITAPEVI  ";352561;91984;EE AIR FERREIRA NASCIMENTO-PF.;"ITAPEVI                                ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;1;0;0;0;0;0;0;0;1;31;342189
GDE_SP;"D.E.REG. ITAPEVI  ";908617;76019;"EE DO JARDIM PAULISTA         ";"BARUERI                                ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;31;161427
GDE_SP;D.E.REG. ITAQUAQUECETUBA;0;71532;D.E.REG. ITAQUAQUECETUBA;"ITAQUAQUECETUBA                        ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;1;0;0;0;0;0;0;1;31;190217
GDE_SP;D.E.REG. ITAQUAQUECETUBA;7018;40883;EE BENEDITA GARCIA CRUZ-PROFA.;"POA                                    ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;1;0;0;0;0;0;0;21;31;216653
GDE_SP;D.E.REG. ITAQUAQUECETUBA;7080;40845;EE EUGENIO VICTORIO DELIBERATO;"ITAQUAQUECETUBA                        ";QM-DOCENTE;1;5774;PROFESSOR DE ENSINO FUNDAMENTAL E MEDIO;O;0;0;0;0;29;0;0;0;29;31;459096
GDE_SP;D.E.REG. ITAQUAQUECETUBA;7109;40841;"EE JOSE GAMA DE MIRANDA       ";"ITAQUAQUECETUBA                        ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;1;0;0;0;0;0;0;17;31;186972
GDE_SP;D.E.REG. ITAQUAQUECETUBA;7122;40842;"EE HOMERO FERNANDO MILANO     ";"ITAQUAQUECETUBA                        ";QAE;2;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;0;0;31;31;176148
GDE_SP;D.E.REG. ITAQUAQUECETUBA;7122;40842;"EE HOMERO FERNANDO MILANO     ";"ITAQUAQUECETUBA                        ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;0;31;31;179506
GDE_SP;D.E.REG. ITAQUAQUECETUBA;7122;40842;"EE HOMERO FERNANDO MILANO     ";"ITAQUAQUECETUBA                        ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;0;31;31;179506
GDE_SP;D.E.REG. ITAQUAQUECETUBA;7298;40880;"EE SIMON SWITZAR-PADRE        ";"POA                                    ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;0;31;31;217653
GDE_SP;D.E.REG. ITAQUAQUECETUBA;7328;40885;"EE BATUIRA                    ";"POA                                    ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;31;226913
GDE_SP;D.E.REG. ITAQUAQUECETUBA;36353;46307;EE VALTER SILVA COSTA-VEREADOR;"ITAQUAQUECETUBA                        ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;1;0;0;0;0;0;0;0;1;31;156416
GDE_SP;D.E.REG. ITAQUAQUECETUBA;43990;58338;"EE CICERO A.SA RAMALHO-PROF. ";"ITAQUAQUECETUBA                        ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;1;0;0;0;0;0;0;0;1;31;156205
GDE_SP;D.E.REG. ITAQUAQUECETUBA;912293;80072;"EE NEMESIO CANDIDO GOMES      ";"ITAQUAQUECETUBA                        ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;1;0;0;0;0;0;0;0;1;31;295686
GDE_SP;D.E.REG. ITAQUAQUECETUBA;921257;18387;"EE AMALIA MARIA DOS SANTOS    ";"ITAQUAQUECETUBA                        ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;31;252976
GDE_SP;D.E.REG. ITAQUAQUECETUBA;921497;20049;EE DULCE MARIA SAMPAIO-PROFA.;"ITAQUAQUECETUBA                        ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;0;1;31;241211
GDE_SP;D.E.REG. ITAQUAQUECETUBA;926059;27116;"EE PQ.VIVIANE/JD.ADRIANA      ";"ITAQUAQUECETUBA                        ";QM-DOCENTE;1;6407;PROFESSOR EDUCACAO BASICA I;F;0;0;0;0;0;0;0;0;3;31;151834
GDE_SP;"D.E.REG. MAUA  ";0;39626;"D.E.REG. MAUA  ";"MAUA                                   ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;0;31;31;131688
GDE_SP;"D.E.REG. MAUA  ";0;39626;"D.E.REG. MAUA  ";"MAUA                                   ";QM-SUPORTE;2;6444;SUPERVISOR DE ENSINO;A;0;0;0;0;0;0;0;31;31;31;140081
GDE_SP;"D.E.REG. MAUA  ";7596;40999;EE LUIS WASHINGTON VITA-PROF.;"MAUA                                   ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;0;21;31;218134
GDE_SP;"D.E.REG. MAUA  ";7785;41015;EE EZILDA NASCIMENTO FRANCO-PF;"MAUA                                   ";QM-DOCENTE;1;6407;PROFESSOR EDUCACAO BASICA I;A;0;0;0;0;0;0;0;15;15;31;228490
GDE_SP;"D.E.REG. MAUA  ";7812;41005;"EE CLODOALDO PORTUGAL CARIBE  ";"MAUA                                   ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;31;0;0;0;31;31;158907
GDE_SP;"D.E.REG. MAUA  ";7821;41018;EE MIRNA LOIDE C.FERLE-PROFA.;"MAUA                                   ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;31;241437
GDE_SP;"D.E.REG. MAUA  ";41993;57276;"EE EDMUNDO L.NOBREGA TEIXEIRA ";"RIO GRANDE DA SERRA                    ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;10;0;0;0;0;10;31;365647
GDE_SP;"D.E.REG. MAUA  ";41993;57276;"EE EDMUNDO L.NOBREGA TEIXEIRA ";"RIO GRANDE DA SERRA                    ";QM-DOCENTE;1;6407;PROFESSOR EDUCACAO BASICA I;A;0;0;0;0;0;0;0;0;31;31;302893
GDE_SP;"D.E.REG. MAUA  ";434164;93354;"EE JARDIM ZAIRA VIII          ";"MAUA                                   ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;31;204409
GDE_SP;"D.E.REG. MAUA  ";434164;93354;"EE JARDIM ZAIRA VIII          ";"MAUA                                   ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;0;0;0;0;0;0;0;0;21;31;246106
GDE_SP;"D.E.REG. MAUA  ";904715;69737;"EE JOSE DANIEL DA SILVEIRA    ";"MAUA                                   ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;18;18;31;315077
GDE_SP;D.E.REG. MOGI DAS CRUZES;6579;40857;"EE APRIGIO DE OLIVEIRA        ";"MOGI DAS CRUZES                        ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;0;0;30;31;340141
GDE_SP;D.E.REG. MOGI DAS CRUZES;6658;40866;"EE LEONOR DE OLIVEIRA MELLO   ";"MOGI DAS CRUZES                        ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;0;0;4;31;200369
GDE_SP;D.E.REG. MOGI DAS CRUZES;6661;40861;EE LAURINDA C.MELLO FREIRE-PFA;"MOGI DAS CRUZES                        ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;1;0;0;0;0;0;0;0;1;31;142044
GDE_SP;D.E.REG. MOGI DAS CRUZES;6713;40868;"EE FRANCISCO FERREIRA LOPES   ";"MOGI DAS CRUZES                        ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;0;5;31;251794
GDE_SP;D.E.REG. MOGI DAS CRUZES;6725;40853;"EE FIRMINO LADEIRA-PROF.     ";"MOGI DAS CRUZES                        ";QM-DOCENTE;1;5774;PROFESSOR DE ENSINO FUNDAMENTAL E MEDIO;O;0;0;0;0;31;0;0;0;31;31;137962
GDE_SP;D.E.REG. MOGI DAS CRUZES;6889;40865;"EE AMERICO SUGAI              ";"MOGI DAS CRUZES                        ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;0;0;0;0;0;0;0;0;31;31;179042
GDE_SP;D.E.REG. MOGI DAS CRUZES;41117;55183;EE IRACEMA BRASIL SIQUEIRA-PFA;"MOGI DAS CRUZES                        ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;1;0;0;0;0;0;0;1;31;281195
GDE_SP;D.E.REG. MOGI DAS CRUZES;41117;55183;EE IRACEMA BRASIL SIQUEIRA-PFA;"MOGI DAS CRUZES                        ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;31;243025
GDE_SP;D.E.REG. MOGI DAS CRUZES;44982;59150;"EE CLAUDIO ABRAHAO-PROF.     ";"MOGI DAS CRUZES                        ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;0;0;0;0;0;0;0;0;6;31;133409
GDE_SP;D.E.REG. MOGI DAS CRUZES;906335;71104;EE ANTONIO MARMORA FO.-MAESTRO;"MOGI DAS CRUZES                        ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;0;16;31;221105
GDE_SP;D.E.REG. MOGI DAS CRUZES;912177;80829;EE HERACLIDES B.CAMARGO-DESEMB;"MOGI DAS CRUZES                        ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;15;0;0;0;0;15;31;264103
GDE_SP;D.E.REG. OSASCO;0;39632;D.E.REG. OSASCO;"OSASCO                                 ";QSE;1;4349;OFICIAL ADMINISTRATIVO;A;0;1;0;0;0;0;0;0;1;31;202799
GDE_SP;D.E.REG. OSASCO;10790;41379;EE FRANCISCA LISBOA PERALTA-PF;"OSASCO                                 ";QM-DOCENTE;1;5774;PROFESSOR DE ENSINO FUNDAMENTAL E MEDIO;O;0;0;0;0;31;0;0;0;31;31;431810
GDE_SP;D.E.REG. OSASCO;10820;41358;EE FANNY MONZONI SANTOS-PROFA.;"OSASCO                                 ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;0;0;22;31;186489
GDE_SP;D.E.REG. OSASCO;10820;41358;EE FANNY MONZONI SANTOS-PROFA.;"OSASCO                                 ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;0;1;0;0;0;0;0;0;8;31;302017
GDE_SP;D.E.REG. OSASCO;10881;41392;"EE AURELIANO LEITE-DR.       ";"OSASCO                                 ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;31;214543
GDE_SP;D.E.REG. OSASCO;10959;41385;"EE JULIA LOPES DE ALMEIDA     ";"OSASCO                                 ";QM-DOCENTE;1;5774;PROFESSOR DE ENSINO FUNDAMENTAL E MEDIO;O;0;0;0;0;15;0;0;0;15;31;477944
GDE_SP;D.E.REG. OSASCO;11010;41352;"EE OGUIOMAR RUGGERI-PROF.    ";"OSASCO                                 ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;O;1;1;0;0;0;0;0;0;2;31;499395
GDE_SP;D.E.REG. OSASCO;11034;41360;"EE TELMO COELHO FILHO-MAJOR   ";"OSASCO                                 ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;31;167218
GDE_SP;D.E.REG. OSASCO;11095;41362;"EE ANTONIO RAPOSO TAVARES     ";"OSASCO                                 ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;31;244529
GDE_SP;D.E.REG. OSASCO;902032;64067;EE ANTONIO BRAZ GAMBARINI-DR.;"OSASCO                                 ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;1;0;0;0;0;0;0;0;1;31;166186
GDE_SP;D.E.REG. OSASCO;902032;64067;EE ANTONIO BRAZ GAMBARINI-DR.;"OSASCO                                 ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;30;0;0;0;0;30;31;148762
GDE_SP;D.E.REG. OSASCO;902032;64067;EE ANTONIO BRAZ GAMBARINI-DR.;"OSASCO                                 ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;28;0;0;0;28;31;226895
GDE_SP;D.E.REG. OSASCO;910442;77270;"EE GABRIELA M.E.WIENKEM-IRMA  ";"OSASCO                                 ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;0;0;31;31;216338
GDE_SP;D.E.REG. SANTO ANDRE;0;39629;D.E.REG. SANTO ANDRE;"SANTO ANDRE                            ";QM-SUPORTE;1;6444;SUPERVISOR DE ENSINO;A;0;0;0;4;0;0;0;0;4;31;257694
GDE_SP;D.E.REG. SANTO ANDRE;8096;41103;"EE LUIZ LOBO NETO-DOUTOR      ";"SANTO ANDRE                            ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;31;266600
GDE_SP;D.E.REG. SANTO ANDRE;8126;41105;"EE PAULO VI-PAPA              ";"SANTO ANDRE                            ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;1;0;0;0;0;0;0;0;4;31;263570
GDE_SP;D.E.REG. SANTO ANDRE;8199;41083;"EE OITO DE ABRIL              ";"SANTO ANDRE                            ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;0;0;31;31;276714
GDE_SP;D.E.REG. SANTO ANDRE;8321;41111;"EE JOSE BRANCAGLIONE-PROF.   ";"SANTO ANDRE                            ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;0;29;31;328390
GDE_SP;D.E.REG. SANTO ANDRE;8382;41101;"EE JOSE CALVITTI FILHO-PROF. ";"SANTO ANDRE                            ";QAE;1;4343;SECRETARIO DE ESCOLA;A;0;0;0;6;0;0;0;0;6;31;291645
GDE_SP;D.E.REG. SANTO ANDRE;8424;41110;EE NELSON PIZZOTTI MENDES-PROF;"SANTO ANDRE                            ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;31;228370
GDE_SP;D.E.REG. SANTO ANDRE;8424;41110;EE NELSON PIZZOTTI MENDES-PROF;"SANTO ANDRE                            ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;0;31;31;185462
GDE_SP;D.E.REG. SANTO ANDRE;8497;41092;"EE JOAO PAULO I-PAPA          ";"SANTO ANDRE                            ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;5;0;0;0;0;0;0;5;31;231112
GDE_SP;D.E.REG. SANTO ANDRE;8576;41044;EE ADAMASTOR DE CARVALHO-PROF.;"SANTO ANDRE                            ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;15;0;0;0;0;15;31;161885
GDE_SP;D.E.REG. SANTO ANDRE;8606;41074;EE JOSE HENRIQUE P.SILVA-PROF.;"SANTO ANDRE                            ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;31;177585
GDE_SP;D.E.REG. SANTO ANDRE;8746;41065;EE RUBENS MOREIRA ROCHA-PROF.;"SANTO ANDRE                            ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;0;21;31;204301
GDE_SP;D.E.REG. SANTO ANDRE;920344;16037;EE INACIA TERUKO INAGAKI-PROFA;"SANTO ANDRE                            ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;18;18;31;132980
GDE_SP;D.E.REG. SANTO ANDRE;925639;26402;"EE PARQUE MARAJOARA II        ";"SANTO ANDRE                            ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;7;0;0;0;0;7;31;205501
GDE_SP;D.E.REG. SAO BERNARDO DO CAMPO;0;39628;D.E.REG. SAO BERNARDO DO CAMPO;"SAO BERNARDO DO CAMPO                  ";QSE;1;4349;OFICIAL ADMINISTRATIVO;A;0;1;0;0;0;0;0;0;1;31;301968
GDE_SP;D.E.REG. SAO BERNARDO DO CAMPO;0;39628;D.E.REG. SAO BERNARDO DO CAMPO;"SAO BERNARDO DO CAMPO                  ";QSE;1;4349;OFICIAL ADMINISTRATIVO;F;0;0;0;15;0;0;0;0;15;31;183570
GDE_SP;D.E.REG. SAO BERNARDO DO CAMPO;8771;41175;"EE OMAR DONATO BASSANI        ";"SAO BERNARDO DO CAMPO                  ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;O;0;0;0;0;0;0;0;0;5;31;497641
GDE_SP;D.E.REG. SAO BERNARDO DO CAMPO;8813;41159;EE JOAO BATISTA BERNARDES-PROF;"SAO BERNARDO DO CAMPO                  ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;0;31;31;166884
GDE_SP;D.E.REG. SAO BERNARDO DO CAMPO;9210;41140;"EE MARIA IRACEMA MUNHOZ       ";"SAO BERNARDO DO CAMPO                  ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;31;184798
GDE_SP;D.E.REG. SAO BERNARDO DO CAMPO;9261;41139;"EE JOAO RAMALHO               ";"SAO BERNARDO DO CAMPO                  ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;0;31;31;252835
GDE_SP;D.E.REG. SAO BERNARDO DO CAMPO;9283;41125;"EE VINTE DE AGOSTO            ";"SAO BERNARDO DO CAMPO                  ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;0;0;31;31;350758
GDE_SP;D.E.REG. SAO BERNARDO DO CAMPO;9573;41181;"EE BONIFACIO CARVALHO-CORONEL ";"SAO CAETANO DO SUL                     ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;0;0;3;31;194658
GDE_SP;D.E.REG. SAO BERNARDO DO CAMPO;41270;53707;EE JULIETA V.S.SANT'ANNA-PROFA;"SAO BERNARDO DO CAMPO                  ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;1;0;0;0;0;0;0;1;31;251010
GDE_SP;D.E.REG. SAO BERNARDO DO CAMPO;41282;53708;EE MARIA OSORIO TEIXEIRA-PROFA;"SAO BERNARDO DO CAMPO                  ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;0;0;2;31;267023
GDE_SP;D.E.REG. SAO BERNARDO DO CAMPO;42055;57281;"EE BRAZILIA TONDI DE LIMA     ";"SAO BERNARDO DO CAMPO                  ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;O;1;0;0;0;0;0;0;0;1;31;497889
GDE_SP;D.E.REG. SAO BERNARDO DO CAMPO;42055;57281;"EE BRAZILIA TONDI DE LIMA     ";"SAO BERNARDO DO CAMPO                  ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;31;202660
GDE_SP;D.E.REG. SAO BERNARDO DO CAMPO;904958;70864;"EE FRANCISCO C.LIMA FREITAS   ";"SAO BERNARDO DO CAMPO                  ";QM-DOCENTE;1;5774;PROFESSOR DE ENSINO FUNDAMENTAL E MEDIO;O;0;0;0;0;9;0;0;0;9;31;281628
GDE_SP;D.E.REG. SAO BERNARDO DO CAMPO;904971;70866;"EE MARISTELA VIEIRA-PROFA.   ";"SAO BERNARDO DO CAMPO                  ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;0;2;31;186273
GDE_SP;D.E.REG. SUZANO;6973;40897;"EE DAVID JORGE CURI-PROF.    ";"SUZANO                                 ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;0;0;0;0;0;0;0;0;31;31;230759
GDE_SP;D.E.REG. SUZANO;6981;40889;"EE RAUL BRASIL-PROF.         ";"SUZANO                                 ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;O;1;1;0;0;0;0;0;0;2;31;500206
GDE_SP;D.E.REG. SUZANO;7024;40898;EE BRASILIO MACHADO NETO-COM.;"SUZANO                                 ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;1;0;0;0;0;0;0;30;31;216255
GDE_SP;D.E.REG. SUZANO;7274;40828;"EE IIJIMA                     ";"FERRAZ DE VASCONCELOS                  ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;2;0;0;0;0;0;0;2;31;203174
GDE_SP;D.E.REG. SUZANO;35518;46308;"EE BATISTA RENZI              ";"SUZANO                                 ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;31;0;0;0;31;31;180035
GDE_SP;D.E.REG. SUZANO;35531;46303;EE PAULO AMERICO PAGANUCCI-PF.;"FERRAZ DE VASCONCELOS                  ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;31;0;0;0;31;31;181869
GDE_SP;D.E.REG. SUZANO;41956;57272;"EE ANTONIO RODRIGUES ALMEIDA  ";"SUZANO                                 ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;0;31;31;31;267077
GDE_SP;D.E.REG. SUZANO;48884;62328;"EE ANTONIO GARCIA-VEREADOR    ";"SUZANO                                 ";QM-DOCENTE;1;6407;PROFESSOR EDUCACAO BASICA I;A;0;0;0;0;0;0;0;0;5;31;165446
GDE_SP;D.E.REG. SUZANO;268297;29168;"EE LUCY F.KOWALSKI-PROFA.    ";"SUZANO                                 ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;0;3;31;227420
